[2026-04-15T20:46:40Z DEBUG tungsten::app] backend: Vulkan adapter: AMD Radeon 660M (RADV REMBRANDT) present_mode: Mailbox max_frame_latency: 3 timestamp_query: true
[gpu] backend=Vulkan adapter=AMD Radeon 660M (RADV REMBRANDT) present_mode=Mailbox max_frame_latency=3
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.54ms update=0.01ms flush=0.00ms extract=0.00ms render=0.53ms render_acquire=0.44ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.53ms update=0.01ms flush=0.00ms extract=0.00ms render=0.53ms render_acquire=0.44ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.45ms update=0.01ms flush=0.00ms extract=0.00ms render=0.44ms render_acquire=0.35ms render_encode=0.03ms render_submit_present=0.05ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.47ms update=0.01ms flush=0.00ms extract=0.00ms render=0.46ms render_acquire=0.37ms render_encode=0.03ms render_submit_present=0.05ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.48ms update=0.01ms flush=0.00ms extract=0.00ms render=0.47ms render_acquire=0.39ms render_encode=0.03ms render_submit_present=0.05ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.51ms update=0.01ms flush=0.00ms extract=0.00ms render=0.50ms render_acquire=0.42ms render_encode=0.03ms render_submit_present=0.05ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.44ms update=0.01ms flush=0.00ms extract=0.00ms render=0.43ms render_acquire=0.35ms render_encode=0.03ms render_submit_present=0.05ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.45ms update=0.01ms flush=0.00ms extract=0.00ms render=0.44ms render_acquire=0.36ms render_encode=0.03ms render_submit_present=0.05ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=1.05ms update=0.01ms flush=0.00ms extract=0.00ms render=1.04ms render_acquire=0.96ms render_encode=0.03ms render_submit_present=0.05ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.47ms update=0.01ms flush=0.00ms extract=0.00ms render=0.47ms render_acquire=0.38ms render_encode=0.03ms render_submit_present=0.05ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=4.70ms update=0.01ms flush=0.00ms extract=0.00ms render=4.69ms render_acquire=4.36ms render_encode=0.11ms render_submit_present=0.21ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.21ms update=0.02ms flush=0.00ms extract=0.00ms render=0.19ms render_acquire=0.04ms render_encode=0.05ms render_submit_present=0.10ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.18ms update=0.02ms flush=0.00ms extract=0.00ms render=0.16ms render_acquire=0.03ms render_encode=0.04ms render_submit_present=0.08ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.85ms update=0.02ms flush=0.00ms extract=0.00ms render=0.83ms render_acquire=0.69ms render_encode=0.05ms render_submit_present=0.09ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.37ms update=0.01ms flush=0.00ms extract=0.00ms render=0.35ms render_acquire=0.25ms render_encode=0.03ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.46ms update=0.01ms flush=0.00ms extract=0.00ms render=0.45ms render_acquire=0.35ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.46ms update=0.01ms flush=0.00ms extract=0.00ms render=0.45ms render_acquire=0.35ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.46ms update=0.01ms flush=0.00ms extract=0.00ms render=0.45ms render_acquire=0.34ms render_encode=0.04ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.44ms update=0.01ms flush=0.00ms extract=0.00ms render=0.42ms render_acquire=0.33ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.49ms update=0.01ms flush=0.00ms extract=0.00ms render=0.47ms render_acquire=0.38ms render_encode=0.03ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.54ms update=0.01ms flush=0.00ms extract=0.00ms render=0.52ms render_acquire=0.43ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.48ms update=0.01ms flush=0.00ms extract=0.00ms render=0.46ms render_acquire=0.37ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.45ms update=0.01ms flush=0.00ms extract=0.00ms render=0.43ms render_acquire=0.34ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.45ms update=0.01ms flush=0.00ms extract=0.00ms render=0.44ms render_acquire=0.34ms render_encode=0.03ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.47ms update=0.01ms flush=0.00ms extract=0.00ms render=0.46ms render_acquire=0.37ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.46ms update=0.01ms flush=0.00ms extract=0.00ms render=0.45ms render_acquire=0.35ms render_encode=0.03ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.43ms update=0.01ms flush=0.00ms extract=0.00ms render=0.42ms render_acquire=0.33ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.46ms update=0.01ms flush=0.00ms extract=0.00ms render=0.45ms render_acquire=0.36ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.45ms update=0.01ms flush=0.00ms extract=0.00ms render=0.44ms render_acquire=0.35ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.52ms update=0.01ms flush=0.00ms extract=0.00ms render=0.51ms render_acquire=0.42ms render_encode=0.04ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.53ms update=0.01ms flush=0.00ms extract=0.00ms render=0.52ms render_acquire=0.41ms render_encode=0.04ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.51ms update=0.01ms flush=0.00ms extract=0.00ms render=0.50ms render_acquire=0.40ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.53ms update=0.01ms flush=0.00ms extract=0.00ms render=0.52ms render_acquire=0.40ms render_encode=0.04ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.51ms update=0.01ms flush=0.00ms extract=0.00ms render=0.50ms render_acquire=0.39ms render_encode=0.04ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.48ms update=0.01ms flush=0.00ms extract=0.00ms render=0.47ms render_acquire=0.37ms render_encode=0.04ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=2.51ms update=0.01ms flush=0.00ms extract=0.00ms render=2.50ms render_acquire=2.35ms render_encode=0.05ms render_submit_present=0.10ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[frame    60] total=2.51ms update=0.01ms extract=0.00ms render=2.50ms acquire=2.35ms encode=0.05ms submit=0.10ms gpu=n/a
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.21ms update=0.03ms flush=0.00ms extract=0.00ms render=0.18ms render_acquire=0.04ms render_encode=0.06ms render_submit_present=0.09ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.19ms update=0.02ms flush=0.00ms extract=0.00ms render=0.17ms render_acquire=0.03ms render_encode=0.06ms render_submit_present=0.09ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.38ms update=0.02ms flush=0.00ms extract=0.00ms render=0.36ms render_acquire=0.15ms render_encode=0.07ms render_submit_present=0.14ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.52ms update=0.01ms flush=0.00ms extract=0.00ms render=0.51ms render_acquire=0.37ms render_encode=0.05ms render_submit_present=0.09ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.46ms update=0.01ms flush=0.00ms extract=0.00ms render=0.45ms render_acquire=0.35ms render_encode=0.04ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.54ms update=0.01ms flush=0.00ms extract=0.00ms render=0.53ms render_acquire=0.43ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.59ms update=0.01ms flush=0.00ms extract=0.00ms render=0.58ms render_acquire=0.47ms render_encode=0.03ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.52ms update=0.01ms flush=0.00ms extract=0.00ms render=0.51ms render_acquire=0.42ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.58ms update=0.01ms flush=0.00ms extract=0.00ms render=0.57ms render_acquire=0.46ms render_encode=0.04ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.64ms update=0.01ms flush=0.00ms extract=0.00ms render=0.63ms render_acquire=0.52ms render_encode=0.03ms render_submit_present=0.08ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.61ms update=0.01ms flush=0.00ms extract=0.00ms render=0.60ms render_acquire=0.47ms render_encode=0.04ms render_submit_present=0.09ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.63ms update=0.01ms flush=0.00ms extract=0.00ms render=0.62ms render_acquire=0.47ms render_encode=0.05ms render_submit_present=0.11ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.46ms update=0.01ms flush=0.00ms extract=0.00ms render=0.45ms render_acquire=0.32ms render_encode=0.04ms render_submit_present=0.09ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.46ms update=0.02ms flush=0.00ms extract=0.00ms render=0.44ms render_acquire=0.32ms render_encode=0.04ms render_submit_present=0.08ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.52ms update=0.01ms flush=0.00ms extract=0.00ms render=0.50ms render_acquire=0.39ms render_encode=0.03ms render_submit_present=0.08ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.56ms update=0.01ms flush=0.00ms extract=0.00ms render=0.55ms render_acquire=0.44ms render_encode=0.03ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.54ms update=0.01ms flush=0.00ms extract=0.00ms render=0.52ms render_acquire=0.42ms render_encode=0.04ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.61ms update=0.02ms flush=0.00ms extract=0.00ms render=0.59ms render_acquire=0.46ms render_encode=0.04ms render_submit_present=0.08ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.55ms update=0.01ms flush=0.00ms extract=0.00ms render=0.54ms render_acquire=0.42ms render_encode=0.04ms render_submit_present=0.08ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.50ms update=0.01ms flush=0.00ms extract=0.00ms render=0.49ms render_acquire=0.38ms render_encode=0.03ms render_submit_present=0.07ms gpu=n/a audio=0.00ms hot_reload=0.00ms
[2026-04-15T20:46:40Z DEBUG tungsten::app] frame: total=0.48ms update=0.01ms flush=0.00ms extract=0.00ms render=0.47ms render_acquire=0.38ms render_encode=0.03ms render_submit_present=0.06ms gpu=n/a audio=0.00ms hot_reload=0.00ms
